"nomPokemon" "latPokemon" "longPokemon" "date" "hour" "carreLong" "carreLat"
"Koffing" 48.831743471422 2.3706538586983 "2016-07-29" 14 7 3
"Pidgey" 48.832772063688 2.3626631307763 "2016-07-29" 14 7 3
"Rattata" 48.833255209186 2.3659514706394 "2016-07-29" 14 7 3
"Zubat" 48.827413088703 2.3747691431918 "2016-07-29" 14 8 3
"Weedle" 48.831936831334 2.376552634328 "2016-07-29" 14 8 3
"Zubat" 48.827775836553 2.3800672161027 "2016-07-29" 14 8 3
"Rattata" 48.827916565563 2.380869232116 "2016-07-29" 14 8 3
"Rattata" 48.829361897499 2.3794100126339 "2016-07-29" 14 8 3
"Zubat" 48.829366332219 2.383010471797 "2016-07-29" 14 8 3
"Rattata" 48.831304369172 2.3805388167447 "2016-07-29" 14 8 3
"Caterpie" 48.82602305777 2.3658751517711 "2016-07-29" 14 7 2
"Spearow" 48.837175561968 2.3588158002274 "2016-07-29" 14 7 4
"Zubat" 48.837937349023 2.3600204164185 "2016-07-29" 14 7 4
"Spearow" 48.836820383751 2.3608054165736 "2016-07-29" 14 7 4
"Zubat" 48.827792865073 2.363916186677 "2016-07-29" 14 7 3
"Zubat" 48.832361221574 2.3673693355581 "2016-07-29" 14 7 3
"Rattata" 48.828661210902 2.3675873427099 "2016-07-29" 14 7 3
"Raticate" 48.835508805545 2.363417760851 "2016-07-29" 14 7 4
"Pidgey" 48.836728981292 2.3652753357774 "2016-07-29" 14 7 4
"Zubat" 48.833334984512 2.36973324793 "2016-07-29" 14 7 3
"Zubat" 48.837437975515 2.3728859293367 "2016-07-29" 14 8 4
"Rattata" 48.837598583122 2.3727237293868 "2016-07-29" 14 8 4
"Pidgey" 48.838235259431 2.3608353417344 "2016-07-29" 14 7 4
"Zubat" 48.839145947547 2.3701307803017 "2016-07-29" 14 7 4
"Caterpie" 48.840016714859 2.3698522467146 "2016-07-29" 14 7 4
"Pikachu" 48.835933824375 2.3733748245612 "2016-07-29" 14 8 4
"Rattata" 48.83771875433 2.3783543188506 "2016-07-29" 14 8 4
"Pidgey" 48.833291050018 2.3833400950734 "2016-07-29" 14 8 3
"Venonat" 48.833451660633 2.3831779395462 "2016-07-29" 14 8 3
"Venonat" 48.83585542868 2.3810084812494 "2016-07-29" 14 8 4
"Pidgey" 48.835793969237 2.3839894870378 "2016-07-29" 14 8 4
"Venonat" 48.839255436735 2.3762874028296 "2016-07-29" 14 8 4
"Ekans" 48.83974725154 2.3791391837449 "2016-07-29" 14 8 4
"Bulbasaur" 48.84295117174 2.3609643196267 "2016-07-29" 14 7 5
"Magikarp" 48.842621003116 2.3617271258259 "2016-07-29" 14 7 5
"Psyduck" 48.842697723433 2.3618213213711 "2016-07-29" 14 7 5
"Rattata" 48.843782841648 2.3587504764481 "2016-07-29" 14 7 5
"Rattata" 48.843757786644 2.3599777108687 "2016-07-29" 14 7 5
"Venomoth" 48.844582039664 2.3619781731308 "2016-07-29" 14 7 5
"Pidgey" 48.841662744759 2.3624376326078 "2016-07-29" 14 7 5
"Zubat" 48.839226251815 2.3700496729107 "2016-07-29" 14 7 4
"Seel" 48.845814984634 2.3632224784184 "2016-07-29" 14 7 5
"Rattata" 48.848132846596 2.3652599800126 "2016-07-29" 14 7 5
"Slowpoke" 48.847465201149 2.3671366302114 "2016-07-29" 14 7 5
"Rattata" 48.845143306449 2.3691386486619 "2016-07-29" 14 7 5
"Weedle" 48.845537678886 2.3690837457902 "2016-07-29" 14 7 5
"Rattata" 48.844464837365 2.3715412670726 "2016-07-29" 14 8 5
"Rattata" 48.849047598025 2.3705187959436 "2016-07-29" 14 7 6
"Rattata" 48.849033205502 2.3712203572717 "2016-07-29" 14 8 6
"Sandslash" 48.842749459276 2.3746476464208 "2016-07-29" 14 8 5
"Pidgey" 48.846844789953 2.3743754899026 "2016-07-29" 14 8 5
"Pidgey" 48.846010958691 2.3766775359478 "2016-07-29" 14 8 5
"Venonat" 48.84702805991 2.3769384347307 "2016-07-29" 14 8 5
"Pidgey" 48.844250219957 2.381976577705 "2016-07-29" 14 8 5
"Zubat" 48.845902749066 2.3589267110127 "2016-07-29" 14 7 5
"Pidgey" 48.846987673098 2.3597194530334 "2016-07-29" 14 7 5
"Magikarp" 48.839907635089 2.3713360440711 "2016-07-29" 14 8 4
"Pidgey" 48.850879928443 2.3578474641874 "2016-07-29" 14 7 6
"Oddish" 48.850840557914 2.3597764124197 "2016-07-29" 14 7 6
"Zubat" 48.849755270291 2.3628480178626 "2016-07-29" 14 7 6
"Zubat" 48.849778183843 2.3655728166273 "2016-07-29" 14 7 6
"Weedle" 48.850933107031 2.3629461063381 "2016-07-29" 14 7 6
"Rattata" 48.852897581041 2.3668870860726 "2016-07-29" 14 7 6
"Pidgey" 48.853131362478 2.3669944384651 "2016-07-29" 14 7 6
"Pidgey" 48.853031277275 2.3680403003157 "2016-07-29" 14 7 6
"Pidgey" 48.851208406899 2.3725442516617 "2016-07-29" 14 8 6
"Pidgey" 48.851369053855 2.3723819741833 "2016-07-29" 14 8 6
"Zubat" 48.852982732307 2.370408306935 "2016-07-29" 14 7 6
"Rattata" 48.854688000715 2.3639616271372 "2016-07-29" 14 7 6
"Spearow" 48.853649872105 2.372396966069 "2016-07-29" 14 8 6
"Rattata" 48.854602998385 2.3719494769306 "2016-07-29" 14 8 6
"Spearow" 48.846452227689 2.3819857250836 "2016-07-29" 14 8 5
"Pidgey" 48.847555071685 2.381902587474 "2016-07-29" 14 8 5
"Pidgey" 48.849817688789 2.3751514150975 "2016-07-29" 14 8 6
"Caterpie" 48.848908884904 2.3772717162131 "2016-07-29" 14 8 6
"Pidgey" 48.850930571963 2.37840761753 "2016-07-29" 14 8 6
"Pidgey" 48.852659889174 2.3784647138438 "2016-07-29" 14 8 6
"Zubat" 48.852915317436 2.3775195531557 "2016-07-29" 14 8 6
"Rattata" 48.853452360375 2.3781796566731 "2016-07-29" 14 8 6
"Pidgey" 48.848774403713 2.3799840854283 "2016-07-29" 14 8 6
"Rattata" 48.851741939362 2.3810238651274 "2016-07-29" 14 8 6
"Goldeen" 48.850947678012 2.381396565019 "2016-07-29" 14 8 6
"Zubat" 48.852514521424 2.3817038283781 "2016-07-29" 14 8 6
"Rattata" 48.854232205922 2.3785086480991 "2016-07-29" 14 8 6
"Staryu" 48.856390369146 2.3768440953636 "2016-07-29" 14 8 7
"Slowpoke" 48.843141914818 2.3631754822342 "2016-07-29" 14 7 5
"Psyduck" 48.843909113286 2.3641175488293 "2016-07-29" 14 7 5
"Zubat" 48.844158999353 2.3634358263985 "2016-07-29" 14 7 5
"Pidgey" 48.841599844142 2.3770107559017 "2016-07-29" 14 8 5
"Magikarp" 48.850678140104 2.3600263936081 "2016-07-29" 14 7 6
"Pidgey" 48.855014984283 2.3595087260789 "2016-07-29" 14 7 6
"Rattata" 48.856839087245 2.3587819593801 "2016-07-29" 14 7 7
"Paras" 48.858416905065 2.3585617353757 "2016-07-29" 14 7 7
"Pidgey" 48.856660540783 2.3598212704255 "2016-07-29" 14 7 7
"Pidgey" 48.856940631599 2.3615137095316 "2016-07-29" 14 7 7
"Staryu" 48.857266937157 2.364791513598 "2016-07-29" 14 7 7
"Rattata" 48.857430690427 2.3683196467109 "2016-07-29" 14 7 7
"Pidgey" 48.857953445597 2.3696813068959 "2016-07-29" 14 7 7
"Zubat" 48.85743906766 2.3717472232473 "2016-07-29" 14 8 7
"Weedle" 48.8592646745 2.3594228909928 "2016-07-29" 14 7 7
"Rattata" 48.860558584579 2.3615512752955 "2016-07-29" 14 7 7
"Pidgey" 48.859521483503 2.3622556890093 "2016-07-29" 14 7 7
"Zubat" 48.85996759105 2.3635229102336 "2016-07-29" 14 7 7
"Pidgey" 48.859539024594 2.365244493114 "2016-07-29" 14 7 7
"Raticate" 48.859897580399 2.3669438863147 "2016-07-29" 14 7 7
"Zubat" 48.86256650817 2.3633879362016 "2016-07-29" 14 7 7
"Zubat" 48.862091685775 2.3635241235199 "2016-07-29" 14 7 7
"Rattata" 48.861313032899 2.3669740994633 "2016-07-29" 14 7 7
"Rattata" 48.863824489412 2.3672715146573 "2016-07-29" 14 7 8
"Zubat" 48.86121231393 2.3718868994092 "2016-07-29" 14 8 7
"Spearow" 48.864147638053 2.3668590634695 "2016-07-29" 14 7 8
"Spearow" 48.864286750811 2.3677495058271 "2016-07-29" 14 7 8
"Rattata" 48.864370082441 2.3713598749743 "2016-07-29" 14 8 8
"Zubat" 48.852876398297 2.3832281410811 "2016-07-29" 14 8 6
"Zubat" 48.857732608398 2.3766050131466 "2016-07-29" 14 8 7
"Squirtle" 48.857255084741 2.3806955723215 "2016-07-29" 14 8 7
"Pidgey" 48.858281415141 2.3805180196048 "2016-07-29" 14 8 7
"Pidgey" 48.857588058889 2.3836239431774 "2016-07-29" 14 8 7
"Pidgey" 48.861302720857 2.3751462601902 "2016-07-29" 14 8 7
"Pidgey" 48.859237358289 2.3761158610044 "2016-07-29" 14 8 7
"Rattata" 48.861552754511 2.3744640740662 "2016-07-29" 14 8 7
"Spearow" 48.861391225636 2.3784936039725 "2016-07-29" 14 8 7
"Spearow" 48.861946402019 2.3782764538343 "2016-07-29" 14 8 7
"Pidgey" 48.859177795967 2.3790111728412 "2016-07-29" 14 8 7
"Pidgey" 48.860987708163 2.3789871484257 "2016-07-29" 14 8 7
"Zubat" 48.84982482745 2.3632929762705 "2016-07-29" 14 7 6
"Zubat" 48.855557939058 2.3714142471754 "2016-07-29" 14 8 6
"Ekans" 48.860683696565 2.3592773245671 "2016-07-29" 14 7 7
"Weedle" 48.861408437067 2.3584589965991 "2016-07-29" 14 7 7
"Spearow" 48.863554062921 2.3574072643118 "2016-07-29" 14 7 8
"Rattata" 48.863662813951 2.3597886699124 "2016-07-29" 14 7 8
"Zubat" 48.86291832232 2.3615719592628 "2016-07-29" 14 7 7
"Pidgey" 48.863543061392 2.3617997031542 "2016-07-29" 14 7 8
"Psyduck" 48.864101813049 2.3614068544455 "2016-07-29" 14 7 8
"Rattata" 48.859477949776 2.3682269292964 "2016-07-29" 14 7 7
"Spearow" 48.866304219384 2.3652812315879 "2016-07-29" 14 7 8
"Rattata" 48.866975652969 2.363227946402 "2016-07-29" 14 7 8
"Zubat" 48.867980605947 2.3641026477896 "2016-07-29" 14 7 8
"Rattata" 48.868932150065 2.3637424840372 "2016-07-29" 14 7 8
"Rattata" 48.869092835615 2.3635800896511 "2016-07-29" 14 7 8
"Raticate" 48.864907270644 2.37202003156 "2016-07-29" 14 8 8
"Weedle" 48.866183763575 2.3711598854001 "2016-07-29" 14 8 8
"Pidgey" 48.869832064451 2.3620596256473 "2016-07-29" 14 7 8
"Pidgey" 48.870256718066 2.3643802159834 "2016-07-29" 14 7 8
"Spearow" 48.869759744409 2.3694369428829 "2016-07-29" 14 7 8
"Rattata" 48.855144819647 2.3647024985253 "2016-07-29" 14 7 6
"Poliwag" 48.858727301289 2.3817859378284 "2016-07-29" 14 8 7
"Rattata" 48.865138527287 2.3760827141223 "2016-07-29" 14 8 8
"Spearow" 48.868784046317 2.3748056224503 "2016-07-29" 14 8 8
"Pidgey" 48.864512906769 2.379722294921 "2016-07-29" 14 8 8
"Rattata" 48.864344982566 2.3802356555557 "2016-07-29" 14 8 8
"Zubat" 48.864410870283 2.3808565455142 "2016-07-29" 14 8 8
"Spearow" 48.86625890063 2.3789896277974 "2016-07-29" 14 8 8
"Rattata" 48.865903162677 2.3809817791122 "2016-07-29" 14 8 8
"Krabby" 48.868445509782 2.3797884201508 "2016-07-29" 14 8 8
"Rattata" 48.869441271458 2.3734540493047 "2016-07-29" 14 8 8
"Weedle" 48.871184783619 2.376677068502 "2016-07-29" 14 8 9
"Zubat" 48.864004372256 2.3700109706051 "2016-07-29" 14 7 8
"Rattata" 48.868357822196 2.3725722547666 "2016-07-29" 14 8 8
"Spearow" 48.869813334507 2.3783205607898 "2016-07-29" 14 8 8
"Pidgeotto" 48.858274185693 2.3808689774062 "2016-07-29" 14 8 7
"Zubat" 48.870237624925 2.3576111421971 "2016-07-29" 14 7 8
"Pidgey" 48.871687130715 2.3598409476386 "2016-07-29" 14 7 9
"Gastly" 48.871731895456 2.357647431922 "2016-07-29" 14 7 9
"Pidgey" 48.87306014643 2.3581093825765 "2016-07-29" 14 7 9
"Spearow" 48.873354668898 2.359100698165 "2016-07-29" 14 7 9
"Poliwag" 48.875277357475 2.361282348884 "2016-07-29" 14 7 9
"Pidgey" 48.876307575585 2.3609285593363 "2016-07-29" 14 7 9
"Pidgey" 48.869481990792 2.3637882948824 "2016-07-29" 14 7 8
"Venonat" 48.871088873238 2.3621642659412 "2016-07-29" 14 7 9
"Growlithe" 48.870890507182 2.3641693432809 "2016-07-29" 14 7 9
"Jigglypuff" 48.871597470503 2.3642282564236 "2016-07-29" 14 7 9
"Rattata" 48.874152461492 2.3624193584453 "2016-07-29" 14 7 9
"Weedle" 48.874086049075 2.3656663661663 "2016-07-29" 14 7 9
"Spearow" 48.873869625992 2.3685494001516 "2016-07-29" 14 7 9
"Pidgey" 48.876946438089 2.3643223913611 "2016-07-29" 14 7 9
"Goldeen" 48.878321008076 2.3663712224371 "2016-07-29" 14 7 10
"Zubat" 48.865590540704 2.3617065206599 "2016-07-29" 14 7 8
"Zubat" 48.868637995251 2.3588842878738 "2016-07-29" 14 7 8
"Zubat" 48.869369931379 2.3730964416969 "2016-07-29" 14 8 8
"Zubat" 48.871756293098 2.3756698777097 "2016-07-29" 14 8 9
"Wartortle" 48.871711169721 2.3778641816326 "2016-07-29" 14 8 9
"Zubat" 48.873316514283 2.3763280913492 "2016-07-29" 14 8 9
"Zubat" 48.873601844661 2.3777588617754 "2016-07-29" 14 8 9
"Zubat" 48.871687688327 2.3790052561871 "2016-07-29" 14 8 9
"Zubat" 48.869649824127 2.3824392812927 "2016-07-29" 14 8 8
"Horsea" 48.869487300363 2.3826894161156 "2016-07-29" 14 8 8
"Zubat" 48.869642586196 2.3827903861758 "2016-07-29" 14 8 8
"Meowth" 48.873915088827 2.3816542701275 "2016-07-29" 14 8 9
"Rattata" 48.8781571921 2.3743592130982 "2016-07-29" 14 8 10
"Jigglypuff" 48.876454190323 2.3806361982274 "2016-07-29" 14 8 9
"Jigglypuff" 48.877434848209 2.3788716288866 "2016-07-29" 14 8 9
"Rattata" 48.862448315149 2.3768242694895 "2016-07-29" 14 8 7
"Spearow" 48.864521940461 2.3792835163534 "2016-07-29" 14 8 8
"Spearow" 48.867428813094 2.3833078421706 "2016-07-29" 14 8 8
"Charmander" 48.868626902058 2.3824413072172 "2016-07-29" 14 8 8
"Pidgey" 48.86781248718 2.383779695922 "2016-07-29" 14 8 8
"Spearow" 48.874326566057 2.3692908797777 "2016-07-29" 14 7 9
"Rattata" 48.867229226203 2.3623702290549 "2016-07-29" 14 7 8
"Spearow" 48.865681107325 2.3764797741738 "2016-07-29" 14 8 8
"Spearow" 48.8765755078 2.3593685398018 "2016-07-29" 14 7 9
"Zubat" 48.876998748998 2.3579093551046 "2016-07-29" 14 7 9
"Spearow" 48.878405684293 2.358377925852 "2016-07-29" 14 7 10
"Zubat" 48.870833489485 2.3631098387804 "2016-07-29" 14 7 9
"Spearow" 48.878773079846 2.3635075063361 "2016-07-29" 14 7 10
"Psyduck" 48.880881223214 2.3681675751276 "2016-07-29" 14 7 10
"Magikarp" 48.881036554012 2.368268476402 "2016-07-29" 14 7 10
"Pidgey" 48.884387947798 2.3698674672296 "2016-07-29" 14 7 10
"Rattata" 48.883957285939 2.3716784012065 "2016-07-29" 14 8 10
"Zubat" 48.878034402813 2.3803290605239 "2016-07-29" 14 8 10
"Pidgey" 48.879035793366 2.3813805623332 "2016-07-29" 14 8 10
"Zubat" 48.879253383217 2.3822783776721 "2016-07-29" 14 8 10
"Psyduck" 48.879383352055 2.3836086541298 "2016-07-29" 14 8 10
"Zubat" 48.882917092748 2.3763407986073 "2016-07-29" 14 8 10
"Weedle" 48.883784944572 2.3762375800697 "2016-07-29" 14 8 10
"Psyduck" 48.881593976597 2.3832666103266 "2016-07-29" 14 8 10
"Ekans" 48.885018572157 2.3774844305216 "2016-07-29" 14 8 10
"Zubat" 48.878857759376 2.370900381094 "2016-07-29" 14 7 10
"Zubat" 48.872253805863 2.3782613727092 "2016-07-29" 14 8 9
"Pidgey" 48.876848787292 2.3805813653414 "2016-07-29" 14 8 9
"Spearow" 48.888514190897 2.3605375341863 "2016-07-29" 14 7 11
"Spearow" 48.879581594917 2.3663005192819 "2016-07-29" 14 7 10
"Tentacruel" 48.884185785524 2.3720493077546 "2016-07-29" 14 8 10
"Pidgey" 48.88700171969 2.3729004986188 "2016-07-29" 14 8 11
"Spearow" 48.889357836302 2.3693150981902 "2016-07-29" 14 7 11
"Weedle" 48.882138497834 2.3835762555081 "2016-07-29" 14 8 10
"Magikarp" 48.886381359221 2.3762791419854 "2016-07-29" 14 8 11
"Rattata" 48.887193267505 2.3788982977785 "2016-07-29" 14 8 11
"Meowth" 48.884911885019 2.3826656244388 "2016-07-29" 14 8 10
"Poliwag" 48.888143375669 2.3786260710851 "2016-07-29" 14 8 11
"Pidgeotto" 48.889088077676 2.3786173063959 "2016-07-29" 14 8 11
"Slowpoke" 48.888900193416 2.3800971921065 "2016-07-29" 14 8 11
"Pidgey" 48.888078268764 2.3817878190161 "2016-07-29" 14 8 11
"Poliwag" 48.88933907948 2.3817177100723 "2016-07-29" 14 8 11
"Pidgey" 48.889814152957 2.3815816250471 "2016-07-29" 14 8 11
"Staryu" 48.889655191453 2.3816562649773 "2016-07-29" 14 8 11
"Pidgey" 48.892924847557 2.375771509838 "2016-07-29" 14 8 12
"Venonat" 48.878375756637 2.3790384753996 "2016-07-29" 14 8 10
"Gastly" 48.889002425974 2.2451621816928 "2016-07-29" 14 1 11
"Spearow" 48.886329152668 2.249073612007 "2016-07-29" 14 1 11
"Pidgey" 48.889258883263 2.248165330579 "2016-07-29" 14 1 11
"Jigglypuff" 48.882472072781 2.2571892500233 "2016-07-29" 14 1 10
"Weedle" 48.88365584431 2.2570202320302 "2016-07-29" 14 1 10
"Pidgey" 48.884837930169 2.2569388010219 "2016-07-29" 14 1 10
"Zubat" 48.885321374542 2.256363094042 "2016-07-29" 14 1 11
"Pidgey" 48.885314534142 2.2567135014275 "2016-07-29" 14 1 11
"Pidgey" 48.888148605653 2.252639548122 "2016-07-29" 14 1 11
"Rattata" 48.890097524435 2.2455120418219 "2016-07-29" 14 1 11
"Weedle" 48.892516741122 2.2465809325063 "2016-07-29" 14 1 11
"Rattata" 48.889904602931 2.2473391520081 "2016-07-29" 14 1 11
"Rattata" 48.890290722719 2.2477206818182 "2016-07-29" 14 1 11
"Rattata" 48.891778780089 2.2481018065081 "2016-07-29" 14 1 11
"Tangela" 48.893750349661 2.2479070602308 "2016-07-29" 14 1 12
"Caterpie" 48.889976548858 2.2557681069495 "2016-07-29" 14 1 11
"Pidgey" 48.89144487666 2.3596380565629 "2016-07-29" 14 7 11
"Spearow" 48.897035085258 2.3595753035589 "2016-07-29" 14 7 12
"Rattata" 48.894723414288 2.3648367733116 "2016-07-29" 14 7 12
"Spearow" 48.900197603079 2.3666129810612 "2016-07-29" 14 7 13
"Pidgey" 48.894604878528 2.3782879842395 "2016-07-29" 14 8 12
"Staryu" 48.890565519531 2.3833165077507 "2016-07-29" 14 8 11
"Magikarp" 48.890563708366 2.3834043468038 "2016-07-29" 14 8 11
"Rattata" 48.891111938037 2.3835384016247 "2016-07-29" 14 8 11
"Slowpoke" 48.897140293963 2.381316694483 "2016-07-29" 14 8 12
"Pidgey" 48.892174050699 2.3701661173619 "2016-07-29" 14 7 11
"Pidgeotto" 48.903833160874 2.3620765922288 "2016-07-29" 14 7 13
"Rattata" 48.905397942157 2.3625588792512 "2016-07-29" 14 7 13
"Poliwag" 48.905029655171 2.3651681238843 "2016-07-29" 14 7 13
"Pidgey" 48.902552987078 2.3707694645006 "2016-07-29" 14 7 13
"Spearow" 48.904193323535 2.3675623766126 "2016-07-29" 14 7 13
"Spearow" 48.904246040719 2.3726711669781 "2016-07-29" 14 8 13
"Pidgey" 48.905590630629 2.3646868926932 "2016-07-29" 14 7 13
"Zubat" 48.90593867862 2.3669159987243 "2016-07-29" 14 7 13
"Psyduck" 48.89654854891 2.3832911770048 "2016-07-29" 14 8 12
"Psyduck" 48.899342560834 2.3814135629894 "2016-07-29" 14 8 12
"Caterpie" 48.902188134153 2.3732030871678 "2016-07-29" 14 8 13
"Zubat" 48.903794294121 2.3716652798039 "2016-07-29" 14 8 13
"Slowpoke" 48.902566672856 2.3739388232439 "2016-07-29" 14 8 13
"Rattata" 48.81211886532 2.380684968892 "2016-07-29" 14 8 1
"Pidgey" 48.812057456655 2.3836635868059 "2016-07-29" 14 8 1
"Paras" 48.816248056408 2.3786617208871 "2016-07-29" 14 8 1
"Golbat" 48.811600595465 2.3905587115416 "2016-07-29" 14 9 1
"Zubat" 48.812510185882 2.3845792441484 "2016-07-29" 14 8 1
"Spearow" 48.813511003907 2.3894029941207 "2016-07-29" 14 9 1
"Rattata" 48.819933137758 2.3905583755283 "2016-07-29" 14 9 2
"Pidgey" 48.814997319423 2.3973412481788 "2016-07-29" 14 9 1
"Rattata" 48.822800105221 2.388780422728 "2016-07-29" 14 8 2
"Pidgey" 48.824255026773 2.3906590638097 "2016-07-29" 14 9 2
"Rattata" 48.824579843339 2.390159567816 "2016-07-29" 14 9 2
"Magikarp" 48.824411994795 2.3906722880522 "2016-07-29" 14 9 2
"Bellsprout" 48.825673636983 2.3942912771369 "2016-07-29" 14 9 2
"Zubat" 48.811520316473 2.3906397210563 "2016-07-29" 14 9 1
"Pidgey" 48.81226819483 2.3886839538765 "2016-07-29" 14 8 1
"Pidgey" 48.823509138034 2.3963040529296 "2016-07-29" 14 9 2
"Caterpie" 48.823470945271 2.3981450412475 "2016-07-29" 14 9 2
"Pidgey" 48.818142677195 2.3897052233269 "2016-07-29" 14 9 1
"Zubat" 48.830339893253 2.3777359219464 "2016-07-29" 14 8 3
"Pidgey" 48.829211156825 2.3829096304037 "2016-07-29" 14 8 3
"Zubat" 48.830904674185 2.3808565273701 "2016-07-29" 14 8 3
"Rattata" 48.833771074718 2.3829412961227 "2016-07-29" 14 8 4
"Pidgey" 48.83382787292 2.3839999584414 "2016-07-29" 14 8 4
"Rattata" 48.832041229222 2.3867479999144 "2016-07-29" 14 8 3
"Koffing" 48.832606992496 2.3860051519862 "2016-07-29" 14 8 3
"Spearow" 48.832393850154 2.3887098795884 "2016-07-29" 14 8 3
"Rattata" 48.832759906961 2.3976124769084 "2016-07-29" 14 9 3
"Pidgey" 48.832471879693 2.3772999119473 "2016-07-29" 14 8 3
"Krabby" 48.834654440466 2.3820494063616 "2016-07-29" 14 8 4
"Hitmonchan" 48.836131481394 2.3828760397177 "2016-07-29" 14 8 4
"Pidgey" 48.836987767122 2.3832992820039 "2016-07-29" 14 8 4
"Staryu" 48.835911159304 2.3859316655359 "2016-07-29" 14 8 4
"Pidgey" 48.839345694382 2.3795446786081 "2016-07-29" 14 8 4
"Pidgey" 48.838534951652 2.3883484325997 "2016-07-29" 14 8 4
"Rattata" 48.839234241542 2.3887586933717 "2016-07-29" 14 8 4
"Rattata" 48.841664321124 2.3891389992498 "2016-07-29" 14 9 5
"Rattata" 48.8402843473 2.3912192029594 "2016-07-29" 14 9 4
"Spearow" 48.840490820259 2.3926423608042 "2016-07-29" 14 9 4
"Spearow" 48.832955346711 2.399561694374 "2016-07-29" 14 9 3
"Spearow" 48.83829668514 2.3960595175582 "2016-07-29" 14 9 4
"Pidgey" 48.840062254945 2.398141719105 "2016-07-29" 14 9 4
"Weedle" 48.833589415452 2.387932198763 "2016-07-29" 14 8 4
"Zubat" 48.842416211131 2.38700585215 "2016-07-29" 14 8 5
"Zubat" 48.83986725852 2.3771291069451 "2016-07-29" 14 8 4
"Machop" 48.846135514453 2.3782692572385 "2016-07-29" 14 8 5
"Spearow" 48.844342733541 2.3889252066384 "2016-07-29" 14 8 5
"Poliwag" 48.847926640513 2.386766492314 "2016-07-29" 14 8 5
"Pidgey" 48.847526808724 2.3870843432821 "2016-07-29" 14 8 5
"Rattata" 48.843762318601 2.3903700466005 "2016-07-29" 14 9 5
"Rattata" 48.845743726977 2.3934368653115 "2016-07-29" 14 9 5
"Pidgey" 48.846897817433 2.3946766958482 "2016-07-29" 14 9 5
"Rattata" 48.847611729842 2.394385406977 "2016-07-29" 14 9 5
"Spearow" 48.848004312193 2.3944185366643 "2016-07-29" 14 9 5
"Pidgey" 48.84971677332 2.3914869399309 "2016-07-29" 14 9 6
"Weedle" 48.840518724067 2.3988832776056 "2016-07-29" 14 9 4
"Zubat" 48.844193817689 2.3961181578988 "2016-07-29" 14 9 5
"Zubat" 48.846242662123 2.3997188237863 "2016-07-29" 14 9 5
"Rattata" 48.847213979394 2.3983946868785 "2016-07-29" 14 9 5
"Pidgey" 48.849381621854 2.3848677718279 "2016-07-29" 14 8 6
"Caterpie" 48.839407564111 2.3879826350466 "2016-07-29" 14 8 4
"Rattata" 48.848868237249 2.3754233501618 "2016-07-29" 14 8 6
"Squirtle" 48.85199997173 2.3837696699916 "2016-07-29" 14 8 6
"Spearow" 48.850229046184 2.3857298869247 "2016-07-29" 14 8 6
"Pidgey" 48.855324051636 2.3865978049076 "2016-07-29" 14 8 6
"Spearow" 48.848442915365 2.399817022773 "2016-07-29" 14 9 6
"Rattata" 48.852653649851 2.397799659765 "2016-07-29" 14 9 6
"Pidgey" 48.856761363538 2.3779297405507 "2016-07-29" 14 8 7
"Pidgey" 48.856451707445 2.3815070269253 "2016-07-29" 14 8 7
"Pidgey" 48.85833463927 2.3817529747734 "2016-07-29" 14 8 7
"Pidgey" 48.8577946883 2.3850476472084 "2016-07-29" 14 8 7
"Krabby" 48.858290051388 2.3877263450261 "2016-07-29" 14 8 7
"Rattata" 48.860297139899 2.3781382077591 "2016-07-29" 14 8 7
"Spearow" 48.863199101321 2.3862053298773 "2016-07-29" 14 8 8
"Pidgey" 48.861895366361 2.3883814455016 "2016-07-29" 14 8 7
"Rattata" 48.862355704179 2.3889477067249 "2016-07-29" 14 8 7
"Spearow" 48.863400276262 2.3878926942619 "2016-07-29" 14 8 8
"Zubat" 48.859141697586 2.3921935734192 "2016-07-29" 14 9 7
"Zubat" 48.860511270002 2.3906386130868 "2016-07-29" 14 9 7
"Rattata" 48.864076290465 2.3894442863629 "2016-07-29" 14 9 8
"Pidgey" 48.847379816954 2.394190067295 "2016-07-29" 14 9 5
"Eevee" 48.854759239763 2.3986809232024 "2016-07-29" 14 9 6
"Pidgey" 48.860727273588 2.3954045722056 "2016-07-29" 14 9 7
"Pidgey" 48.856310477941 2.3883508455332 "2016-07-29" 14 8 7
"Pidgey" 48.86259939294 2.3961781665539 "2016-07-29" 14 9 7
"Pidgey" 48.890167602267 2.2459562480722 "2016-07-29" 14 1 11
"Weedle" 48.894124563802 2.2489019468047 "2016-07-29" 14 1 12
"Rattata" 48.894450862647 2.2483135642095 "2016-07-29" 14 1 12
"Pidgey" 48.894445750249 2.248576407779 "2016-07-29" 14 1 12
"Rattata" 48.895754344131 2.2460475896144 "2016-07-29" 14 1 12
"Rattata" 48.898969998875 2.2466532358391 "2016-07-29" 14 1 12
"Weedle" 48.897254690828 2.2498521758724 "2016-07-29" 14 1 12
"Drowzee" 48.893576244222 2.2528072977199 "2016-07-29" 14 1 12
"Pidgeotto" 48.894955022147 2.25475977565 "2016-07-29" 14 1 12
"Spearow" 48.892846657979 2.2579270719315 "2016-07-29" 14 1 12
"Rattata" 48.89854647638 2.2522365598728 "2016-07-29" 14 1 12
"Pidgey" 48.884967502567 2.2462463462702 "2016-07-29" 14 1 10
